Name,Image URL 1,Description
Globe Thistle Blue Glow Seeds - Echinops bannaticus,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/g/l/globe_thistle_blue_glow_-_echinops_bannaticus.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Staking Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Ornamental, Landscape ShapeBall, Pods & Fiddly Bits, Textural"
Globe Thistle Arctic Glow Seeds - Echinops sphaerocephalus,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/g/l/globe_thistle_arctic_glow_-_echinops_sphaerocephalus.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow, Fast Growing Flowering MonthMay, June, July, August, September, October Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity365 Days Stem TypeBranching Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Patio Container Friendly ShapePods & Fiddly Bits, Textural"
Frosted Explosion Grass Seeds - Panicum ,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessTender Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Window Sill Garden Favorite, Patio Container Friendly, Ornamental, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Flowering Kale Lucir White Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/l/flowering_kale_lucir_white.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthJanuary, February, March, April, October, November, December Garden StyleCutting / Cut Flowers, Romantic Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets ShapeBall"
Flowering Kale Lucir Rose Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/l/flowering_kale_lucir_rose.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthJanuary, February, March, April, October, November, December Garden StyleCutting / Cut Flowers, Romantic Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets ShapeBall"
Flowering Kale Flare Rose Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/l/flowering_kale_flare_rose.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthJanuary, February, March, April, October, November, December Garden StyleCutting / Cut Flowers, English Cottage, Romantic Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets ShapeBall"
Flowering Kale Coral Queen Red Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/l/flowering_kale_coral_queen_red.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJanuary, February, March, April, October, November, December Garden StyleCutting / Cut Flowers, Romantic Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets ShapeBall"
Flowering Kale Coral Prince White Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/l/flowering_kale_coral_prince_white.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthJanuary, February, March, April, October, November, December Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets ShapeBall"
Excelsior Foxglove Seeds - Digitalis purpurea,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/f/o/foxglove_purpurea_-_excelsior.webp,"More Information HarvestingGood for Cutting, Long Vase Life Growing ConditionsGreenhouse Performer, Netting Recommended Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthMay, June, July, August Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun, Shade Seed TypeOpen Pollinated Days to Maturity120 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained, Wet Tolerant Plant UsesCut Flower & Bouquets, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Bedding, Landscape ShapeSpike"
Euphorbia Kilimanjaro Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/u/euphorbia_kilimanjaro.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity120 Days Stem TypeSingle Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Landscape ShapeFiller Flower, Filler Greens"
Eupatorium maculatum atropurpureum Seeds - Joe Pye Weed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/u/eupatorium_maculatum_atropurpureum_bush.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJuly, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity100 Days Stem TypeBranching Stem Plant HardinessHardy Plant Height41 - 60 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Fragrant, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Landscape ShapeDisk, Filler Flower"
Eucalyptus polyanthemos Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/u/eucalyptus_polyanthemos_-_silver_dollar_2_1.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity100 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches, 31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Fragrant, Excellent for Drying & Crafts ShapeFiller Greens"
Eucalyptus Moon Lagoon Seeds,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthApril, May, June, July, August, September, October Garden StyleCutting / Cut Flowers Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity90 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches, 31 - 40 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Fragrant, Excellent for Drying & Crafts, Medicinal ShapeFiller Greens"
Eucalyptus Baby Blue Seeds,,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity65 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Fragrant ShapeFiller Greens"
Eragrostis Teff Grass Seeds - Love Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/r/eragrostis_teff_-_love_grass.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsHeat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity65 Days Stem TypeSingle Stem Plant HardinessTender Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Attracts Friendly Pollinators, Patio Container Friendly, Erosion Control, Weed Suppression, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis spectabilis Seeds - Purple Love Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/r/eragrostis_spectabilis_-_purple_love_grass.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Bouquet Filler Greens, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Erosion Control, Landscape ShapeFiller Flower, Filler Greens, Pods & Fiddly Bits, Spike, Textural"
Eragrostis Ruby Silk Seeds - Love Grass,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/r/eragrostis_ruby_silk_-_love_grass_2.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual, Perennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Excellent for Drying & Crafts, Patio Container Friendly, Bedding, Erosion Control, Landscape ShapeFiller Greens, Pods & Fiddly Bits, Spike, Textural"
Echinacea purpurea Primadonna White Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_primadonna_white.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Landscape ShapeDisk"
Echinacea purpurea Primadonna Deep Rose Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_primadonna_deep_rose.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Landscape ShapeDisk"
Echinacea purpurea Prairie Splendor Deep Rose Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_prairie_splendor_deep_rose.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthApril, May, June, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Kitchen Culinary, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity365 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Edible Flowers, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Medicinal, Landscape ShapeDisk"
Echinacea purpurea Pow Wow White Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_pow_wow_white.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Kitchen Culinary, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity365 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Edible Flowers, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Medicinal, Landscape ShapeDisk"
Echinacea purpurea Mellow Yellows Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_mellow_yellows.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches, 31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Ornamental, Landscape ShapeDisk"
Echinacea purpurea Magnus Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_magnus.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian, Woodland Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Edible Flowers, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Medicinal, Landscape ShapeDisk"
Echinacea purpurea Green Twister Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_green_twister_2.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Ornamental, Landscape ShapeDisk"
Echinacea purpurea Compact Prairie Splendor White Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_compact_prairie_splendor_white.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow, Early Harvest Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Kitchen Culinary, Romantic, Victorian, Woodland Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Edible Flowers, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Window Sill Garden Favorite, Patio Container Friendly, Bedding, Medicinal, Landscape ShapeDisk"
Echinacea purpurea Bravado Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_purpurea_bravado_2.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to MaturityPerennial Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Wild Flowers, Sustains Beneficial Insects, Attracts Friendly Pollinators, Landscape ShapeDisk"
Echinacea Cheyenne Spirit Mix Seeds - Coneflower,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/e/c/echinacea_cheyenne_spirit_mix.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity130 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Sustains Beneficial Insects, Attracts Friendly Pollinators, Patio Container Friendly, Bedding, Ornamental, Medicinal, Landscape ShapeDisk"
Dusty Miller New Look Pelleted Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/u/dusty_miller_new_look.webp,"More Information HarvestingGood for Cutting, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant Flowering MonthMay, June, July, August, September, October Garden StyleAngel Garden - White Flowers, Cutting / Cut Flowers, English Cottage, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity120 Days Stem TypeSingle Stem Plant HardinessTender Plant Height7 - 15 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Greens, Patio Container Friendly ShapeFiller Greens"
Dolichos Lablab Bronze Leaf Seeds - Hyacinth Bean,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/o/dolichos_-_lablab_bronze_leaf.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsExcellent for Trellising Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthJune, July, August, September Garden StyleCutting / Cut Flowers, English Cottage, Kitchen Culinary, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity120 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Bouquet Filler Flower, Fragrant, Edible Flowers, Excellent for Drying & Crafts, Climbers & Vines, Landscape ShapeFiller Flower, Vine"
Digitalis obscura Sunset Foxglove Seeds,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/i/digitalis_obscura_sunset.webp,"More Information HarvestingHarvest when Mature, Good for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Heat Tolerant, Easy to Grow Flowering MonthMay, June, July, August Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity365 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Attracts Friendly Pollinators, Patio Container Friendly, Ornamental, Landscape ShapeSpike"
Dianthus caryophyllus Chabaud Giant Model Seeds - Carnation,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/d/i/dianthus_caryophyllus_-_chabaud_giant_model.webp,"More Information HarvestingGood for Cutting, Cut & Come Again, Long Vase Life Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow Flowering MonthMay, June, July, August, September, October Garden StyleCutting / Cut Flowers, English Cottage, Heirloom & Heritage, Romantic, Victorian Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity120 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesCut Flower & Bouquets, Fragrant, Edible Flowers, Excellent for Drying & Crafts, Sustains Beneficial Insects, Patio Container Friendly ShapeBall"
